"HS_ID","Skupina","Podskupina","Kategorie výrobku","Zdroj","Included","CAGR_2022_30_ANALYSIS","IS_REALCAGR","CAGR_2022_30_FORECAST","CZ_Nazev","ENG_Nazev","Upravováno na novou HS22 terminologii","Odkud","Nově vloženo","Proč, odkud","IMF","","","","","","","","","",""
"732490","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Výrobky sanitární(hygien)ost.z železa,oceli","Iron or steel: sanitary ware and parts thereof, excluding sinks, wash basins and baths","","","Ano","IMF","1","","","","","","","","","",""
"841320","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Čerpadla ruční,bez měřicího zařízení","Pumps: hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19","","","","","0","","","","","","","","","",""
"842129","C05. Kapaliny a plyny","C05a. Čištění a filtrování ","Čištění a filtrování kapalin nebo plynů","LSE Navigator","IN","","N","0.0400","Přístroje k filtrování,čištění tekutin ost.","Machinery: for filtering or purifying liquids, n.e.c. in item no. 8421.2","","","Ano","LSE to uvádí, a patří to pod teplená čerpadla, úpravu vody a čištění a filtraci, což je častá Green kategorie","1","","","","","","","","","",""
"730690","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Trouby,trubky,profily duté ost,z železa,oceli","Iron or steel (excluding cast iron): tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73","","","","","0","","","","","","","","","",""
"841989","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Stroje,zaříz.ost.k vaření,pražení,chlazení ap","Machinery, plant and laboratory equipment: for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","","","Ano","IMF","1","","","","","","","","","",""
"730431","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Trouby ap z železa,oceli,bezeš,kruhov,za stud","Iron or non-alloy steel (excluding cast iron): seamless, cold-drawn or cold-rolled, tubes, pipes and hollow profiles of circular cross-section","","","","","0","","","","","","","","","",""
"252100","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Vápenec aj kameny váp.k výrobě cementu,vápna","Limestone flux: limestone and other calcareous stone, of a kind used for the manufacture of lime or cement","","","","","","","","","","","","","","",""
"854390","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
","IN","","N","0.0400","Části a součásti elektrických strojů a<br>přístrojů s vlastní individuální funkcí, jinde<br>v kapitole 85 neuvedené ani nezah","Electrical machines and apparatus: parts of the electrical goods of heading no. 8543","","","Ano","https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
","1","","","","","","","","","",""
"283210","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Siřičitany sodné","Sulphites: of sodium","","","","","0","","","","","","","","","",""
"850410","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","LSE Navigator","IN","0.0580","Y","0.0580","Odpory(předřadníky)pro výbojky,trubice výbojk","Discharge lamps or tubes: ballasts therefor","","","","","0","","","","","","","","","",""
"840510","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Generátory plynové,vyvíječe acetylénu","Generators: producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers","","","Ano","IMF","1","","","","","","","","","",""
"851430","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"841940","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Přístroje destilační,rektifikační","Distilling or rectifying plant: not used for domestic purposes","","","Ano","IMF","1","","","","","","","","","",""
"281511","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Hydroxid sodný(žíravý natron)tuhý","Sodium hydroxide (caustic soda): solid","","","","","0","","","","","","","","","",""
"842191","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Části,součásti odstředivek vč ždímaček odstř.","Centrifuges: parts thereof, including parts for centrifugal dryers","","","","","0","","","","","","","","","",""
"842381","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Přístroje,zařízení k vážení,do 30kg","Weighing machines: other than personal, conveyor or constant weight scales, having a maximum weighing capacity not exceeding 30kg (excluding balances of a sensitivity of 5cg or better)","","","","","0","","","","","","","","","",""
"851420","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Pece el.indukční,dielektrické průmysl,laborat","Furnaces and ovens: electric, for industrial or laboratory use, functioning by induction or dielectric loss","","","Ano","IMF","1","","","","","","","","","",""
"730300","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Trouby,duté profily ap,z litiny","Cast iron: tubes, pipes and hollow profiles","","","","","0","","","","","","","","","",""
"283524","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Fosforečnany draselné","Phosphates: of potassium, whether or not chemically defined","","","","","0","","","","","","","","","",""
"842119","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Odstředivky ostatní vč ždímaček odstředivých","Centrifuges: n.e.c. in heading no. 8421, including centrifugal dryers (but not clothes-dryers)","","","","","0","","","","","","","","","",""
"281410","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Amoniak bezvodý(čpavek)","Ammonia: anhydrous","","","","","0","","","","","","","","","",""
"282410","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Oxid olovnatý(klejt,masikot)","Lead: lead monoxide (litharge, massicot)","","","","","0","","","","","","","","","",""
"460120","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"282010","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Oxid manganičitý","Manganese dioxide","","","","","0","","","","","","","","","",""
"283220","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Siřičitany ostatní(ne sodné)","Sulphites: other than of sodium","","","","","0","","","","","","","","","",""
"842382","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Přístroje,zařízení k vážení,30-5000kg","Weighing machines: other than personal, conveyor or constant weight scales, having a maximum weighing capacity exceeding 30kg but not exceeding 5000kg","","","","","0","","","","","","","","","",""
"281512","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Hydroxid sodný ve vodném roztoku(louh sodný)","Sodium hydroxide (caustic soda): in aqueous solution (soda lye or liquid soda)","","","","","0","","","","","","","","","",""
"380210","C05. Kapaliny a plyny","C05a. Čištění a filtrování ","Čištění a filtrování kapalin nebo plynů","LSE Navigator","IN","","N","0.0400","Uhlí aktivní","Carbon: activated","","","Ano","LSE to uvádí, a patří to pod teplená čerpadla, úpravu vody a čištění a filtraci, což je častá Green kategorie","0","","","","","","","","","",""
"283510","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Fosfornany(hypofosfity),fosforitany(fosfity)","Phosphinates (hypophosphites) and phosphonates (phosphites), whether or not chemically defined","","","","","0","","","","","","","","","",""
"281610","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Hydroxid hořečnatý,peroxid hořčíku","Hydroxide and peroxide of magnesium","","","","","0","","","","","","","","","",""
"281830","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Hydroxid hlinitý","Aluminium hydroxide","","","","","0","","","","","","","","","",""
"282090","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Oxidy manganu ostatní(ne manganičitý)","Manganese oxides: excluding manganese dioxide","","","","","0","","","","","","","","","",""
"283526","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Fosforečnany vápníku ostatní","Phosphates: of calcium n.e.c. in item no. 2835.25, whether or not chemically defined","","","","","0","","","","","","","","","",""
"283525","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Hydrogenortofosforečnan vápenatý","Phosphates: calcium hydrogenorthophosphate (dicalcium phosphate), whether or not chemically defined","","","","","0","","","","","","","","","",""
"580190","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Tkaniny vlasové,žinylkové z materiálů ostat.","Fabrics: woven pile and chenille, of textile materials n.e.c. in heading no. 5801, other than fabrics of heading no. 5802 or 5806","","","","","0","","","","","","","","","",""
"285100","1. Adaptation","1a. Water supply","Water supply","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"220110","1. Adaptation","1a. Water supply","Water supply","LSE Navigator","OUT","","N","0.0400","Vody minerální,sodovky,neslazené,nearomatiz.","Waters: mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured)","","","","","","","","","","","","","","",""
"280110","1. Adaptation","1a. Water supply","Water supply","LSE Navigator","OUT","","N","0.0400","Chló","Chlorine","","","","","0","","","","","","","","","",""
"391400","1. Adaptation","1a. Water supply","Water supply","LSE Navigator","OUT","","N","0.0400","Měniče iontů na bázi polymerů","Ion-exchangers: based on polymers of heading no. 3901 to 3913, in primary forms","","","","","0","","","","","","","","","",""
"860719","A02. Doprava","A02a. Železniční (osobní i nákladní)","Díly a vybavení","LSE Navigator","IN","0.0500","Y","0.0500","Nápravy,kola aj části,součásti žel.aj vozidel","Railway or tramway locomotives or rolling stock: parts, axles and wheels, and parts thereof","","","","","0","","","","","","","","","",""
"903289","A04. Výroba nízkoemisní elektřiny a paliv","A04b. Solární","Komponenty pro solární energetiku","LSE Navigator","IN","0.1200","Y","0.1200","Přístroje automatické regulační,kontrolní ost","Regulating or controlling instruments and apparatus: automatic, other than hydraulic or pneumatic","","","","","1","","","","","","","","","",""
"853620","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","European Commission: ""Trade as a measure of innovation performance: Selection and assessment of trade indicators"" https://www.camecon.com/wp-content/uploads/2021/07/CEII-report.pdf","IN","","N","0.0400","Vypínače elektr.obvodů automatické,do 1000V","Electrical apparatus: automatic circuit breakers, for a voltage not exceeding 1000 volts","","","","","0","","","","","","","","","",""
"540500","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","LSE Navigator","IN","","N","0.0400","Monofil um.nad 67dt,pásky ap z mat.um.do<br>5mm","Monofilament, synthetic: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm, strip and the like (e.g. artificial straw), of synthetic textile materials with width not over 5mm","","","","","0","","","","","","","","","",""
"903039","E01. Měřící a diagnostické přístroje; Monitoring","E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)","Ostatní","LSE Navigator","IN","","N","0.0400","Přístroje měřicí (napětí ap) ost,s registr.zařízením","Instruments and apparatus: for measuring or checking voltage, current, resistance or power, with a recording device (excluding multimeters)","","","","","0","","","","","","","","","",""
"841581","A03. Budovy","A03b. Elektrifikace tepelného hospodářství","Tepelná čerpadla a HVAC","LSE Navigator","IN","","N","0.0400","Stroje klimatizační se zař.chladicím,ventilem","Air conditioning machines: containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)","","","","","1","","","","","","","","","",""
"860721","A02. Doprava","A02a. Železniční (osobní i nákladní)","Díly a vybavení","LSE Navigator","IN","0.0500","Y","0.0500","Brzdy pneumatické železnič.aj vozidel,části","Railway or tramway locomotives or rolling stock: parts, air brakes and parts thereof","","","","","0","","","","","","","","","",""
"850162","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","LSE Navigator","IN","0.0580","Y","0.0580","Generátory,stříd.proud(alternátory),75-375kVA","Electric generators: AC generators, (alternators), other than photovoltaic generators, of an output exceeding 75kVA but not exceeding 375kVA","","","","","1","","","","","","","","","",""
"850163","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","LSE Navigator","IN","0.0580","Y","0.0580","Generátory,stříd.proud(alternátor),375-750kVA","Electric generators: AC generators, (alternators), other than photovoltaic generators, of an output exceeding 375kVA but not exceeding 750kVA","","","","","1","","","","","","","","","",""
"850164","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","LSE Navigator","IN","0.0580","Y","0.0580","Generátory,stříd.proud(alternátor),nad 750KVA","Electric generators: AC generators, (alternators), other than photovoltaic generators, of an output exceeding 750kVA","","","","","1","","","","","","","","","",""
"850161","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","LSE Navigator","IN","0.0580","Y","0.0580","Generátory,stříd.proud(alternátory),do 75kVA","Generators: AC generators, (alternators), other than photovoltaic generators, of an output not exceeding 75kVA","Nic neupravováno, jen že je to uvedeno i jako solární komponenta","","","","1","","","","","","","","","",""
"854330","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf
https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
","IN","","N","0.0400","Stroje k galv.pokovení,elektroanalýze,-foréze","Electrical machines and apparatus: for electroplating, electrolysis or electrophoresis","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf
https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
","0","","","","","","","","","",""
"850239","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
","IN","","N","0.0400","Ost.el.generátorová soustrojí, turbogeneráto","Electric generating sets: (excluding those with spark-ignition or compression-ignition internal combustion piston engines), other than wind powered","","","Ano","https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
","1","","","","","","","","","",""
"750890","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
Cybex
Zauba

","IN","","N","0.0400","Ostatní výrobky pro čistící potřeby z<br>niklu","Nickel: articles thereof n.e.c. in item no. 7508.1","","","Ano … Evropská unie ale řadí mezi ""citlivé"" technologie mnoho dalších niklových výrobků","https://www.seair.co.in/electrolyzer-hs-code.aspx
https://www.findhs.codes/
Cybex
Zauba

","0","","","","","","","","","",""
"850710","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Akumulátory el.olověné pro start.motorů píst.","Electric accumulators: lead-acid, of a kind used for starting piston engines, including separators, whether or not rectangular (including square)","","","Ano","IMF","1","","","","","","","","","",""
"850730","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Akumulátory elektrické niklo-kadmiové","Electric accumulators: nickel-cadmium, including separators, whether or not rectangular (including square)","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","1","","","","","","","","","",""
"850750","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Nikl-metal-hydridové akumulátory","Electric accumulators: nickel-metal hydride, including separators, whether or not rectangular (including square)","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","1","","","","","","","","","",""
"850760","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Lithium-iontové akumulátory","Electric accumulators: lithium-ion, including separators, whether or not rectangular (including square)","","","Ano","IMF","1","","","","","","","","","",""
"850790","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Části,součásti akumulátorů elektr,separátorů","Electric accumulators: parts n.e.c. in heading no. 8507","","","Ano","IMF","1","","","","","","","","","",""
"850610","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Galv.články a baterie na bázi oxidu<br>manganiči","Cells and batteries: primary, manganese dioxide","","","Ano, super","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","0","","","","","","","","","",""
"850630","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Galvan. články a baterie na bázi<br>oxidu rtuťna","Cells and batteries: primary, mercuric oxide","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","0","","","","","","","","","",""
"850640","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Galvan. články a baterie na bázi<br>oxidu stří","Cells and batteries: primary, silver oxide","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","0","","","","","","","","","",""
"850650","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Galvanické články a baterie lithiové","Cells and batteries: primary, lithium","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","1","","","","","","","","","",""
"850660","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Galvanické články a baterie zinkovzdušné","Cells and batteries: primary, air-zinc","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","0","","","","","","","","","",""
"850690","A05. Ukládání energie","A05a. Baterie","Baterie","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Části,součásti článků galvanických,baterií","Cells and batteries: primary, parts thereof","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","0","","","","","","","","","",""
"850780","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Elektrické akumulátory (kromě nepoužitelných, olověných, niklo-kadmiových,<br>nikl-metal-hydridových a lithium-iontových ak","Electric accumulators: other than lead-acid, nickel-cadmium, nickel-metal hydride and lithium-ion, including separators, whether or not rectangular (including square)","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","1","","","","","","","","","",""
"853890","A06. Energetické sítě","A06a. Distribuce a přenos elektřiny","Transformační stanice a další síťové komponenty","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","IN","","N","0.0400","Části přístrojů k ochraně el.obvodů,rozvaděčů","Electrical apparatus: parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537","","","Ano","https://www.europarl.europa.eu/cmsdata/267347/QA-04-22-302-EN-C.pdf","0","","","","","","","","","",""
"841391","A03. Budovy","A03b. Elektrifikace tepelného hospodářství","Tepelná čerpadla a HVAC","https://www.thetradevision.com/global/heat-pump-water-heater-hs-code-841391-import-export-data","IN","","N","0.0400","Části,součásti čerpadel","Pumps: parts thereof","","","Ano","https://www.thetradevision.com/global/heat-pump-water-heater-hs-code-841391-import-export-data","0","","","","","","","","","",""
"381800","A04. Výroba nízkoemisní elektřiny a paliv","A04b. Solární","Komponenty pro solární energetiku","https://www.iisd.org/system/files/publications/code-shift-2022-harmonized-system.pdf","IN","0.1200","Y","0.1200","Prvky chem.zušlechtěné přísad.pro elektroniku","Chemical elements: doped for use in electronics, in the form of discs, wafers or similar forms: chemical compounds doped for use in electronics","","","Ano","https://www.iisd.org/system/files/publications/code-shift-2022-harmonized-system.pdf","0","","","","","","","","","",""
"854190","A04. Výroba nízkoemisní elektřiny a paliv","A04b. Solární","Komponenty pro solární energetiku","https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jul/IREN","IN","0.1200","Y","0.1200","Části diod,tranzistorů ap,svítivek,krystalů","Electrical apparatus: parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices","","","Ano","https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jul/IREN","0","","","","","","","","","",""
"854142","A04. Výroba nízkoemisní elektřiny a paliv","A04b. Solární","Komponenty pro solární energetiku","https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jul/IREN","IN","0.1200","Y","0.1200","Fotovoltaické články nesestavené do modulů ani<br>nezabudované do panelů","Electrical apparatus: photosensitive semiconductor devices, photovoltaic cells not assembled in modules or made up into panels","","","Ano","https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jul/IREN","1","","","","","","","","","",""
"41010","D01. Adaptace na dlouhodobé změny","D01c. Nové zdroje potravin","Proteiny","Expert view: Jan Indráček","IN","","N","0.0400","Hmyz, způsobilý k lidskému požívání","Animal products: insects","","","Ano","Expert view: Jan Indráček","","","","","","","","","","",""
"260200","A05. Ukládání energie","A05a. Baterie","Baterie","Expert view: Jan Indráček","IN","","N","0.0400","Rudy manganové,manganoželezné,koncentráty","Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"260300","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Rudy měděné,koncentráty","Copper ores and concentrates","","","","","0","","","","","","","","","",""
"260400","A05. Ukládání energie","A05a. Baterie","Baterie","Expert view: Jan Indráček","IN","","N","0.0400","Rudy niklové,koncentráty","Nickel ores and concentrates","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"260500","A05. Ukládání energie","A05a. Baterie","Baterie","Expert view: Jan Indráček","IN","","N","0.0400","Rudy kobaltové,koncentráty","Cobalt ores and concentrates","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"261210","A04. Výroba nízkoemisní elektřiny a paliv","A04f. Jádro","Suroviny pro jadernou energetiku","Expert view: Jan Indráček","IN","","N","0.0400","Rudy uranové,koncentráty","Uranium ores and concentrates","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"261400","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Rudy titanové,koncentráty","Titanium ores and concentrates","","","","","0","","","","","","","","","",""
"261690","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Rudy drahých kovů(ne stříbrné),koncentráty","Precious metal ores and concentrates: (excluding silver)","","","","","0","","","","","","","","","",""
"271600","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Energie elektrická","Electrical energy","","","","","0","","","","","","","","","",""
"280410","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","Expert view: Jan Indráček","IN","","N","0.0400","Vodík","Hydrogen","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"280519","A05. Ukládání energie","A05a. Baterie","Baterie","Expert view: Jan Indráček","IN","","N","0.0400","Lithium,draslík,rubidium,césium","Alkali or alkali-earth metals: other than sodium and calcium","","","Ano","Expert view: Jan Indráček","1","","","","","","","","","",""
"280530","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Kovy vzácných zemin,skandium,yttrium,i smíš.","Earth-metals, rare: scandium and yttrium, whether or not intermixed or interalloyed","","","","","0","","","","","","","","","",""
"282520","A05. Ukládání energie","A05a. Baterie","Baterie","Expert view: Jan Indráček","IN","","N","0.0400","Oxid,hydroxid lithný","Lithium oxide and hydroxide","","","Ano","Expert view: Jan Indráček","1","","","","","","","","","",""
"282540","A05. Ukládání energie","A05a. Baterie","Baterie","Expert view: Jan Indráček","IN","","N","0.0400","Oxidy,hydroxidy niklu","Nickel oxides and hydroxides","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"282550","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Oxidy,hydroxidy mědi","Copper oxides and hydroxides","","","","","0","","","","","","","","","",""
"284410","A04. Výroba nízkoemisní elektřiny a paliv","A04f. Jádro","Suroviny pro jadernou energetiku","Expert view: Jan Indráček","IN","","N","0.0400","Uran přír,sloučeniny,slitiny,směsi,disperze","Uranium: natural uranium and its compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"284420","A04. Výroba nízkoemisní elektřiny a paliv","A04f. Jádro","Suroviny pro jadernou energetiku","Expert view: Jan Indráček","IN","","N","0.0400","Uran oboh.U 235,plutonium,sloučeniny,slitiny","Uranium: enriched in U235, plutonium, their compounds, alloys dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"284430","A04. Výroba nízkoemisní elektřiny a paliv","A04f. Jádro","Suroviny pro jadernou energetiku","Expert view: Jan Indráček","IN","","N","0.0400","Uran ochuz.o U 235,thorium,sloučeniny,slitiny","Uranium: depleted in U235, thorium, their compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U235, thorium: compounds of these products","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"284450","A04. Výroba nízkoemisní elektřiny a paliv","A04f. Jádro","Suroviny pro jadernou energetiku","Expert view: Jan Indráček","IN","","N","0.0400","Články palivové jaderných reaktorů vyhořelé","Spent (irradiated) fuel elements (cartridges) of nuclear reactors","","","Ano","Expert view: Jan Indráček","0","","","","","","","","","",""
"701690","","","","Expert view: Jan Indráček","Kam to zařadit?","","N","0.0400","Výrobky ze skla k staveb.ap účelu,sklo<br>pěnové","Multicellular or foam glass: in blocks, panels, plates, shells or similar forms: paving blocks, slabs, bricks and other articles of pressed or moulded glass","","","","","0","","","","","","","","","",""
"252390","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Cement struskový,supersulfátový ap hydraulic.","Cement: hydraulic kinds n.e.c. in heading no. 2523","","","Ano","IMF","1","","","","","","","","","",""
"282690","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Soli fluóru komplexní ostatní","Fluorides: fluorosilicates, fluoroaluminates and other complex fluorine salts, n.e.c. in heading no. 2826","","","Ano","IMF","1","","","","","","","","","",""
"282739","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Chloridy ostatní","Chlorides: other than of ammonium, calcium, magnesium, aluminium and nickel","","","Ano","IMF","1","","","","","","","","","",""
"283691","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Uhličitany lithia","Carbonates: lithium carbonate","","","Ano","IMF","1","","","","","","","","","",""
